time,north,east,south,west
2.3939456E7,8.0,200.0,200.0,200.0
2.3939634E7,7.0,200.0,200.0,200.0
2.3939826E7,12.0,200.0,200.0,200.0
2.3940014E7,15.0,200.0,200.0,200.0
2.3940188E7,70.0,200.0,200.0,200.0
2.394038E7,71.0,200.0,200.0,200.0
2.3940572E7,16.0,200.0,200.0,200.0
2.3940768E7,87.0,200.0,200.0,200.0
2.3940964E7,82.0,200.0,200.0,192.0
2.3941164E7,200.0,200.0,200.0,200.0
2.3941364E7,77.0,200.0,200.0,200.0
2.3941558E7,77.0,200.0,200.0,200.0
2.3941764E7,85.0,200.0,200.0,200.0
2.3941956E7,92.0,200.0,200.0,200.0
2.3942148E7,200.0,200.0,200.0,200.0
2.3942338E7,200.0,200.0,200.0,200.0
2.3942536E7,200.0,200.0,200.0,200.0
2.394272E7,200.0,200.0,200.0,200.0
2.39429E7,98.0,200.0,200.0,200.0
2.3943082E7,200.0,200.0,200.0,200.0
2.3943264E7,103.0,200.0,200.0,200.0
2.394344E7,200.0,200.0,200.0,200.0
2.3943634E7,200.0,200.0,200.0,200.0
2.3943856E7,102.0,200.0,200.0,200.0
2.3944042E7,93.0,200.0,200.0,200.0
2.3944224E7,91.0,200.0,200.0,200.0
2.394442E7,74.0,200.0,200.0,200.0
2.39446E7,74.0,200.0,200.0,200.0
2.394478E7,113.0,200.0,200.0,200.0
2.3944962E7,28.0,200.0,200.0,200.0
2.3945144E7,53.0,200.0,200.0,200.0
2.394533E7,200.0,200.0,200.0,200.0
2.3945532E7,200.0,200.0,200.0,200.0
2.3945724E7,200.0,200.0,200.0,200.0
2.3945916E7,200.0,200.0,200.0,200.0
2.3946094E7,200.0,200.0,200.0,200.0
2.3946272E7,200.0,200.0,200.0,200.0
2.3946456E7,200.0,200.0,200.0,200.0
2.3946636E7,200.0,6.0,200.0,200.0
2.3946816E7,200.0,6.0,200.0,200.0
2.3946994E7,200.0,6.0,200.0,200.0
2.394717E7,200.0,6.0,200.0,200.0
2.3947362E7,200.0,200.0,200.0,200.0
2.3947564E7,200.0,6.0,200.0,200.0
2.3947772E7,200.0,6.0,200.0,200.0
2.394796E7,200.0,6.0,200.0,200.0
2.3948156E7,200.0,5.0,200.0,200.0
2.3948336E7,200.0,5.0,200.0,200.0
2.3948524E7,200.0,5.0,200.0,200.0
2.3948708E7,14.0,5.0,200.0,200.0
2.3948932E7,14.0,5.0,200.0,200.0
2.3949116E7,14.0,5.0,200.0,200.0
2.3949296E7,14.0,5.0,200.0,200.0
2.3949476E7,14.0,5.0,200.0,200.0
2.3949652E7,14.0,5.0,200.0,200.0
2.3949832E7,14.0,5.0,200.0,200.0
2.3950012E7,14.0,5.0,200.0,200.0
2.3950214E7,14.0,5.0,200.0,200.0
2.395042E7,14.0,5.0,200.0,200.0
2.3950594E7,200.0,200.0,200.0,200.0
2.3950778E7,200.0,200.0,200.0,200.0
2.3950968E7,200.0,11.0,200.0,200.0
2.3951156E7,4.0,9.0,200.0,200.0
2.3951348E7,200.0,10.0,200.0,200.0
2.395154E7,200.0,9.0,200.0,200.0
2.3951744E7,200.0,10.0,200.0,200.0
2.3951942E7,200.0,13.0,200.0,200.0
2.3952134E7,200.0,165.0,200.0,200.0
2.3952336E7,200.0,28.0,200.0,200.0
2.3952528E7,200.0,29.0,200.0,200.0
2.3952716E7,200.0,200.0,200.0,200.0
2.39529E7,200.0,28.0,200.0,200.0
2.3953084E7,200.0,200.0,200.0,200.0
2.3953268E7,200.0,200.0,200.0,200.0
2.395348E7,200.0,40.0,200.0,200.0
2.3953688E7,200.0,42.0,200.0,200.0
2.3953886E7,200.0,40.0,200.0,200.0
2.3954094E7,200.0,39.0,200.0,200.0
2.3954284E7,200.0,41.0,200.0,200.0
2.3954456E7,200.0,44.0,200.0,200.0
2.3954648E7,200.0,49.0,200.0,200.0
2.3954836E7,200.0,40.0,200.0,200.0
2.3955032E7,200.0,50.0,200.0,200.0
2.3955224E7,200.0,200.0,200.0,200.0
2.3955428E7,200.0,45.0,200.0,200.0
2.3955624E7,200.0,200.0,200.0,200.0
2.3955824E7,200.0,43.0,200.0,200.0
2.3956024E7,200.0,41.0,200.0,200.0
2.3956202E7,200.0,41.0,200.0,200.0
2.3956376E7,200.0,41.0,200.0,200.0
2.395656E7,200.0,42.0,200.0,200.0
2.3956746E7,200.0,43.0,200.0,200.0
2.3956942E7,200.0,43.0,200.0,200.0
2.3957126E7,200.0,200.0,200.0,200.0
2.3957306E7,200.0,43.0,200.0,200.0
2.3957498E7,200.0,200.0,200.0,200.0
2.3957696E7,200.0,200.0,200.0,200.0
2.3957894E7,200.0,200.0,200.0,200.0
2.3958084E7,200.0,200.0,200.0,200.0
2.3958272E7,200.0,200.0,200.0,200.0
2.3958476E7,200.0,200.0,200.0,200.0
2.395866E7,200.0,200.0,200.0,200.0
2.395886E7,200.0,200.0,200.0,200.0
2.395907E7,200.0,200.0,200.0,200.0
2.3959272E7,200.0,200.0,200.0,200.0
2.395945E7,200.0,200.0,200.0,200.0
2.3959638E7,200.0,200.0,200.0,200.0
2.3959828E7,200.0,200.0,200.0,200.0
2.396002E7,200.0,200.0,200.0,200.0
2.3960196E7,200.0,200.0,200.0,200.0
2.3960374E7,200.0,200.0,200.0,200.0
2.3960552E7,200.0,200.0,200.0,200.0
2.3960736E7,200.0,200.0,200.0,200.0
2.3960916E7,200.0,200.0,200.0,200.0
2.3961104E7,200.0,200.0,200.0,200.0
2.3961292E7,200.0,200.0,200.0,200.0
2.3961486E7,200.0,200.0,200.0,200.0
2.396168E7,200.0,37.0,200.0,200.0
2.3961868E7,200.0,200.0,200.0,200.0
2.396207E7,200.0,200.0,200.0,200.0
2.3962258E7,200.0,200.0,200.0,200.0
2.3962452E7,200.0,200.0,200.0,200.0
2.3962656E7,200.0,200.0,200.0,200.0
2.3962852E7,200.0,200.0,200.0,200.0
2.396304E7,200.0,200.0,200.0,200.0
2.3963232E7,200.0,200.0,200.0,200.0
2.3963424E7,200.0,200.0,200.0,200.0
2.3963616E7,200.0,200.0,200.0,200.0
2.3963812E7,200.0,200.0,200.0,200.0
2.3963996E7,200.0,200.0,200.0,200.0
2.3964204E7,200.0,200.0,200.0,200.0
2.3964388E7,200.0,200.0,200.0,200.0
2.3964576E7,200.0,200.0,200.0,200.0
2.3964764E7,200.0,200.0,200.0,200.0
2.3964948E7,200.0,200.0,200.0,200.0
2.396514E7,200.0,200.0,200.0,200.0
2.3965326E7,200.0,200.0,200.0,200.0
2.3965516E7,200.0,200.0,200.0,200.0
2.3965718E7,200.0,200.0,200.0,200.0
2.396592E7,200.0,200.0,200.0,200.0
2.3966106E7,200.0,200.0,200.0,200.0
2.3966308E7,200.0,200.0,200.0,200.0
2.39665E7,200.0,200.0,200.0,200.0
2.3966688E7,200.0,200.0,200.0,200.0
2.3966876E7,200.0,200.0,200.0,200.0
2.3967072E7,200.0,200.0,200.0,200.0
2.396725E7,200.0,200.0,200.0,200.0
2.3967434E7,200.0,200.0,200.0,200.0
2.3967616E7,200.0,200.0,200.0,200.0
2.39678E7,200.0,200.0,200.0,200.0
2.3967984E7,200.0,200.0,200.0,200.0
2.3968168E7,200.0,200.0,200.0,200.0
2.396836E7,200.0,200.0,200.0,200.0
2.3968548E7,200.0,200.0,200.0,200.0
2.3968726E7,200.0,200.0,200.0,200.0
2.3968908E7,200.0,200.0,200.0,200.0
2.3969108E7,200.0,200.0,200.0,200.0
2.396935E7,200.0,194.0,200.0,200.0
2.3969538E7,200.0,200.0,200.0,200.0
2.3969712E7,200.0,200.0,200.0,200.0
2.3969912E7,200.0,41.0,200.0,200.0
2.3970104E7,200.0,200.0,200.0,200.0
2.39703E7,200.0,200.0,200.0,200.0
2.3970498E7,200.0,200.0,200.0,200.0
2.3970688E7,200.0,200.0,200.0,200.0
2.3970884E7,200.0,200.0,200.0,200.0
2.3971068E7,200.0,200.0,200.0,200.0
2.397126E7,200.0,200.0,200.0,200.0
2.3971438E7,200.0,200.0,200.0,200.0
2.3971616E7,200.0,200.0,200.0,200.0
2.39718E7,200.0,200.0,200.0,200.0
2.397198E7,200.0,200.0,200.0,200.0
2.3972172E7,200.0,200.0,200.0,200.0
2.3972354E7,200.0,200.0,200.0,200.0
2.3972552E7,200.0,44.0,200.0,200.0
2.3972748E7,200.0,200.0,200.0,200.0
2.3972952E7,200.0,45.0,200.0,200.0
2.3973152E7,200.0,200.0,200.0,160.0
2.397335E7,200.0,200.0,200.0,200.0
2.3973548E7,200.0,200.0,200.0,200.0
2.3973744E7,200.0,200.0,200.0,200.0
2.3973956E7,200.0,200.0,200.0,200.0
2.397416E7,200.0,200.0,200.0,200.0
2.397438E7,200.0,200.0,200.0,200.0
2.3974556E7,200.0,42.0,200.0,200.0
2.3974744E7,200.0,200.0,200.0,200.0
2.3974928E7,200.0,200.0,200.0,200.0
2.3975108E7,200.0,200.0,200.0,200.0
2.3975288E7,200.0,200.0,200.0,200.0
2.3975478E7,200.0,200.0,200.0,200.0
2.397566E7,200.0,200.0,200.0,200.0
2.3975838E7,200.0,200.0,200.0,200.0
2.3976024E7,200.0,43.0,200.0,200.0
2.3976204E7,200.0,200.0,200.0,200.0
2.3976398E7,200.0,200.0,200.0,200.0
2.3976592E7,200.0,200.0,200.0,200.0
2.3976796E7,200.0,200.0,200.0,200.0
2.3976988E7,200.0,200.0,200.0,200.0
2.3977184E7,200.0,200.0,200.0,200.0
2.3977372E7,200.0,200.0,200.0,200.0
2.3977586E7,200.0,200.0,200.0,200.0
2.397778E7,200.0,200.0,200.0,200.0
2.3977968E7,200.0,200.0,200.0,200.0
2.3978152E7,200.0,200.0,200.0,200.0
2.3978336E7,200.0,200.0,200.0,200.0
2.3978524E7,200.0,200.0,200.0,200.0
2.3978716E7,200.0,200.0,200.0,200.0
2.3978896E7,200.0,200.0,200.0,200.0
2.3979082E7,200.0,200.0,200.0,200.0
2.3979272E7,200.0,200.0,200.0,200.0
2.3979482E7,200.0,200.0,200.0,200.0
2.397968E7,200.0,200.0,200.0,200.0
2.3979872E7,200.0,200.0,200.0,200.0
2.3980064E7,200.0,200.0,200.0,200.0
2.3980252E7,200.0,200.0,200.0,200.0
2.3980448E7,200.0,200.0,200.0,200.0
2.3980648E7,200.0,200.0,200.0,200.0
2.398085E7,200.0,200.0,200.0,200.0
2.3981034E7,200.0,200.0,200.0,200.0
2.3981224E7,200.0,200.0,200.0,200.0
2.3981418E7,200.0,200.0,200.0,200.0
2.3981604E7,200.0,200.0,200.0,200.0
2.3981792E7,200.0,200.0,200.0,200.0
2.3982032E7,200.0,200.0,200.0,200.0
2.3982224E7,200.0,200.0,200.0,200.0
2.3982416E7,200.0,200.0,200.0,200.0
2.3982602E7,200.0,200.0,200.0,200.0
2.3982786E7,115.0,200.0,200.0,79.0
2.3982968E7,115.0,200.0,200.0,79.0
2.3983152E7,115.0,200.0,200.0,79.0
2.3983354E7,115.0,200.0,200.0,79.0
2.3983548E7,115.0,200.0,200.0,79.0
2.3983744E7,115.0,200.0,200.0,79.0
2.3983938E7,115.0,200.0,200.0,79.0
2.3984126E7,115.0,200.0,200.0,79.0
2.398432E7,115.0,200.0,200.0,79.0
2.398452E7,115.0,200.0,200.0,79.0
2.39847E7,200.0,200.0,200.0,200.0
2.3984918E7,200.0,200.0,200.0,200.0
2.3985116E7,200.0,200.0,200.0,200.0
2.3985308E7,200.0,200.0,200.0,200.0
2.3985498E7,200.0,200.0,200.0,200.0
2.3985688E7,200.0,200.0,200.0,200.0
2.3985872E7,200.0,200.0,200.0,200.0
2.3986056E7,200.0,200.0,200.0,200.0
2.398624E7,200.0,200.0,200.0,200.0
2.3986434E7,200.0,200.0,200.0,200.0
2.3986616E7,200.0,200.0,200.0,200.0
2.39868E7,200.0,200.0,200.0,200.0
2.398698E7,200.0,200.0,200.0,200.0
2.3987164E7,200.0,200.0,200.0,200.0
2.398736E7,200.0,200.0,200.0,200.0
2.3987556E7,200.0,200.0,200.0,200.0
2.3987744E7,200.0,200.0,200.0,200.0
2.3987932E7,200.0,200.0,200.0,200.0
2.3988154E7,200.0,200.0,200.0,200.0
2.398836E7,200.0,200.0,200.0,200.0
2.398855E7,200.0,200.0,200.0,200.0
2.3988732E7,200.0,200.0,200.0,200.0
2.3988928E7,200.0,200.0,200.0,200.0
2.3989116E7,200.0,200.0,200.0,200.0
2.3989304E7,200.0,200.0,200.0,200.0
2.398954E7,200.0,200.0,200.0,200.0
2.3989792E7,200.0,200.0,200.0,200.0
2.3989988E7,200.0,200.0,200.0,200.0
2.3990178E7,200.0,200.0,200.0,200.0
2.399036E7,200.0,200.0,200.0,200.0
2.399054E7,200.0,200.0,200.0,200.0
2.3990712E7,200.0,200.0,200.0,200.0
2.3990908E7,200.0,200.0,200.0,200.0
2.3991102E7,200.0,200.0,200.0,200.0
2.3991284E7,200.0,200.0,200.0,200.0
2.3991472E7,200.0,200.0,200.0,200.0
2.3991672E7,200.0,200.0,200.0,200.0
2.399187E7,200.0,200.0,200.0,200.0
2.3992064E7,200.0,200.0,200.0,200.0
2.3992268E7,200.0,200.0,200.0,200.0
2.3992458E7,200.0,200.0,200.0,200.0
2.3992636E7,200.0,200.0,200.0,200.0
2.399282E7,200.0,200.0,200.0,200.0
2.3993E7,200.0,200.0,200.0,200.0
2.3993184E7,200.0,200.0,200.0,200.0
2.3993376E7,200.0,200.0,200.0,200.0
2.3993558E7,200.0,200.0,200.0,200.0
2.3993742E7,200.0,200.0,200.0,200.0
2.3993924E7,200.0,200.0,200.0,200.0
2.3994112E7,200.0,148.0,200.0,200.0
2.3994298E7,101.0,200.0,200.0,200.0
2.3994496E7,86.0,200.0,200.0,200.0
2.3994694E7,200.0,200.0,200.0,200.0
2.3994876E7,200.0,200.0,200.0,200.0
2.3995058E7,200.0,200.0,200.0,200.0
2.399526E7,200.0,200.0,200.0,200.0
2.3995456E7,200.0,200.0,200.0,200.0
2.3995656E7,200.0,200.0,74.0,200.0
2.399584E7,200.0,200.0,75.0,200.0
2.3996036E7,200.0,200.0,200.0,200.0
2.399624E7,200.0,200.0,76.0,200.0
2.3996428E7,200.0,200.0,94.0,200.0
2.3996608E7,200.0,200.0,200.0,200.0
2.3996784E7,200.0,200.0,200.0,200.0
2.3996966E7,200.0,200.0,200.0,200.0
2.3997148E7,200.0,200.0,200.0,200.0
2.3997334E7,200.0,200.0,200.0,200.0
2.3997516E7,200.0,200.0,200.0,200.0
2.3997706E7,200.0,200.0,200.0,200.0
2.3997892E7,200.0,200.0,200.0,200.0
2.3998082E7,200.0,200.0,200.0,200.0
2.399827E7,200.0,200.0,200.0,200.0
2.3998454E7,200.0,200.0,200.0,200.0
2.399865E7,200.0,200.0,200.0,200.0
2.399886E7,200.0,200.0,200.0,200.0
2.3999052E7,200.0,200.0,200.0,200.0
2.399923E7,200.0,200.0,200.0,200.0
2.3999416E7,200.0,200.0,200.0,200.0
2.3999608E7,200.0,200.0,200.0,200.0
2.3999804E7,200.0,200.0,200.0,200.0
2.3999994E7,200.0,200.0,200.0,200.0
2.4000188E7,200.0,200.0,200.0,200.0
2.4000366E7,200.0,200.0,200.0,200.0
2.4000548E7,200.0,200.0,200.0,200.0
2.4000732E7,200.0,200.0,200.0,200.0
2.400091E7,200.0,200.0,200.0,200.0
2.4001092E7,200.0,200.0,200.0,200.0
2.4001292E7,200.0,200.0,200.0,200.0
2.4001488E7,200.0,200.0,200.0,200.0
2.4001682E7,200.0,200.0,200.0,200.0
2.4001876E7,200.0,200.0,200.0,200.0
2.4002068E7,200.0,200.0,200.0,200.0
2.400226E7,200.0,200.0,200.0,200.0
2.4002468E7,200.0,200.0,200.0,200.0
2.400266E7,200.0,200.0,200.0,200.0
2.4002858E7,200.0,200.0,200.0,200.0
2.4003052E7,200.0,200.0,200.0,200.0
2.4003234E7,200.0,200.0,200.0,200.0
2.4003408E7,200.0,200.0,200.0,200.0
2.4003592E7,200.0,200.0,200.0,200.0
2.4003776E7,200.0,200.0,200.0,200.0
2.400396E7,200.0,200.0,200.0,200.0
2.4004144E7,200.0,200.0,200.0,200.0
2.4004332E7,200.0,200.0,200.0,200.0
2.4004514E7,200.0,200.0,200.0,200.0
2.400472E7,200.0,200.0,200.0,200.0
2.4004916E7,200.0,200.0,200.0,200.0
2.4005096E7,200.0,200.0,200.0,200.0
2.4005274E7,200.0,200.0,200.0,200.0
2.4005468E7,164.0,200.0,200.0,200.0
2.4005674E7,123.0,200.0,200.0,200.0
2.4005876E7,121.0,200.0,200.0,200.0
2.4006072E7,200.0,200.0,200.0,200.0
2.4006264E7,200.0,200.0,200.0,200.0
2.400646E7,200.0,200.0,200.0,200.0
2.4006656E7,200.0,200.0,200.0,200.0
2.4006844E7,200.0,200.0,200.0,200.0
2.4007028E7,200.0,200.0,200.0,200.0
2.4007208E7,200.0,200.0,200.0,200.0
2.4007388E7,200.0,200.0,200.0,200.0
2.4007574E7,200.0,200.0,200.0,200.0
2.4007756E7,200.0,200.0,200.0,200.0
2.4007936E7,200.0,200.0,200.0,200.0
2.4008122E7,200.0,200.0,200.0,200.0
2.400832E7,200.0,200.0,200.0,200.0
2.4008514E7,200.0,200.0,200.0,200.0
2.4008708E7,200.0,200.0,200.0,200.0
2.4008894E7,200.0,200.0,200.0,200.0
2.4009084E7,200.0,200.0,200.0,200.0
2.400928E7,200.0,200.0,200.0,200.0
2.4009474E7,200.0,200.0,200.0,200.0
2.4009668E7,200.0,200.0,200.0,200.0
2.4009884E7,200.0,200.0,200.0,200.0
2.4010064E7,200.0,200.0,200.0,200.0
2.401024E7,200.0,200.0,200.0,200.0
2.4010432E7,200.0,200.0,200.0,200.0
2.401061E7,200.0,200.0,200.0,200.0
2.4010788E7,200.0,200.0,200.0,200.0
2.4010966E7,200.0,200.0,200.0,200.0
2.4011144E7,200.0,200.0,200.0,200.0
2.401134E7,200.0,200.0,200.0,200.0
2.4011528E7,200.0,200.0,200.0,200.0
2.4011712E7,200.0,200.0,200.0,200.0
2.4011908E7,200.0,200.0,200.0,200.0
2.4012104E7,200.0,200.0,200.0,200.0
2.4012302E7,200.0,200.0,200.0,200.0
2.4012508E7,200.0,200.0,200.0,200.0
2.4012698E7,200.0,200.0,200.0,200.0
2.4012888E7,200.0,200.0,200.0,200.0
2.4013088E7,200.0,200.0,200.0,149.0
2.401328E7,200.0,200.0,200.0,156.0
2.4013474E7,200.0,200.0,200.0,200.0
2.4013676E7,200.0,200.0,200.0,200.0
2.4013856E7,200.0,200.0,200.0,200.0
2.4014044E7,200.0,200.0,200.0,200.0
2.4014236E7,200.0,200.0,200.0,200.0
2.4014416E7,200.0,200.0,200.0,200.0
2.4014604E7,200.0,200.0,200.0,200.0
2.4014842E7,200.0,200.0,200.0,200.0
2.4015166E7,200.0,200.0,200.0,144.0
2.401541E7,200.0,200.0,200.0,200.0
2.4015656E7,200.0,200.0,200.0,200.0
2.4015894E7,200.0,200.0,200.0,200.0
2.4016128E7,200.0,200.0,200.0,200.0
2.4016356E7,200.0,200.0,200.0,200.0
2.4016594E7,173.0,200.0,200.0,200.0
2.4016834E7,200.0,200.0,200.0,200.0
2.4017084E7,156.0,200.0,200.0,200.0
2.4017264E7,150.0,200.0,200.0,200.0
2.4017448E7,155.0,200.0,200.0,200.0
2.4017632E7,165.0,200.0,200.0,200.0
2.4017814E7,177.0,200.0,200.0,200.0
2.4017998E7,176.0,200.0,200.0,200.0
2.4018176E7,200.0,200.0,200.0,200.0
2.4018364E7,197.0,200.0,200.0,200.0
2.4018592E7,200.0,200.0,200.0,200.0
2.4018784E7,200.0,200.0,200.0,200.0
2.4018976E7,200.0,200.0,200.0,200.0
2.4019172E7,200.0,200.0,200.0,200.0
2.4019356E7,200.0,200.0,200.0,200.0
2.4019548E7,200.0,200.0,200.0,200.0
2.4019736E7,200.0,200.0,200.0,200.0
2.4019928E7,200.0,200.0,200.0,200.0
2.4020122E7,200.0,200.0,200.0,200.0
2.4020316E7,200.0,200.0,200.0,200.0
2.40205E7,200.0,200.0,200.0,200.0
2.4020698E7,200.0,200.0,200.0,200.0
2.4020884E7,200.0,200.0,200.0,200.0
2.4021076E7,200.0,200.0,200.0,200.0
2.4021252E7,200.0,200.0,200.0,200.0
2.4021426E7,200.0,200.0,200.0,200.0
2.40216E7,200.0,200.0,200.0,200.0
2.402179E7,200.0,200.0,200.0,200.0
2.402197E7,200.0,200.0,200.0,200.0
2.402215E7,200.0,200.0,200.0,200.0
2.4022332E7,200.0,200.0,200.0,200.0
2.4022518E7,200.0,200.0,200.0,200.0
2.4022712E7,200.0,200.0,200.0,200.0
2.4022904E7,200.0,200.0,200.0,200.0
2.4023092E7,200.0,200.0,200.0,200.0
2.4023298E7,200.0,200.0,200.0,200.0
2.4023498E7,200.0,200.0,200.0,200.0
2.40237E7,200.0,200.0,200.0,200.0
2.4023892E7,200.0,200.0,200.0,200.0
2.4024092E7,200.0,200.0,200.0,200.0
2.4024286E7,200.0,200.0,200.0,200.0
2.402447E7,200.0,200.0,200.0,200.0
2.402466E7,200.0,200.0,200.0,200.0
2.4024844E7,200.0,200.0,200.0,200.0
2.4025028E7,200.0,200.0,200.0,200.0
2.4025254E7,200.0,200.0,200.0,200.0
2.402544E7,200.0,200.0,200.0,200.0
2.4025632E7,200.0,200.0,200.0,200.0
2.4025816E7,200.0,200.0,200.0,200.0
2.4026024E7,200.0,200.0,200.0,200.0
2.4026228E7,200.0,200.0,200.0,200.0
2.4026424E7,200.0,200.0,200.0,200.0
2.4026608E7,200.0,200.0,200.0,200.0
2.40268E7,200.0,200.0,200.0,200.0
2.4026996E7,200.0,200.0,200.0,200.0
2.4027196E7,200.0,200.0,200.0,200.0
2.40274E7,200.0,200.0,200.0,200.0
2.4027592E7,200.0,200.0,200.0,200.0
2.4027778E7,200.0,200.0,200.0,200.0
2.4027964E7,200.0,200.0,200.0,200.0
2.4028148E7,200.0,200.0,200.0,200.0
2.4028336E7,200.0,200.0,200.0,200.0
2.4028516E7,200.0,200.0,200.0,200.0
2.40287E7,200.0,200.0,200.0,200.0
2.4028894E7,200.0,200.0,200.0,200.0
2.4029076E7,200.0,200.0,200.0,200.0
2.4029256E7,200.0,200.0,200.0,200.0
2.4029438E7,200.0,200.0,200.0,200.0
2.402962E7,200.0,200.0,200.0,200.0
2.4029812E7,200.0,200.0,200.0,200.0
2.4030004E7,200.0,200.0,200.0,200.0
2.403024E7,200.0,200.0,200.0,200.0
2.4030444E7,200.0,200.0,200.0,200.0
2.4030628E7,200.0,200.0,200.0,200.0
2.4030824E7,200.0,200.0,200.0,200.0
2.4031016E7,200.0,200.0,200.0,200.0
2.4031192E7,200.0,200.0,200.0,200.0
2.4031382E7,200.0,200.0,200.0,200.0
2.4031572E7,200.0,200.0,200.0,200.0
2.4031768E7,200.0,200.0,200.0,200.0
2.403196E7,200.0,200.0,200.0,200.0
2.4032148E7,200.0,200.0,200.0,200.0
2.403234E7,200.0,200.0,200.0,200.0
2.403252E7,200.0,200.0,200.0,200.0
2.40327E7,200.0,200.0,200.0,200.0
2.403288E7,200.0,200.0,200.0,200.0
2.403306E7,200.0,200.0,200.0,200.0
2.403324E7,200.0,200.0,200.0,200.0
2.4033424E7,200.0,200.0,200.0,200.0
2.4033616E7,200.0,200.0,200.0,200.0
2.4033808E7,200.0,200.0,200.0,200.0
2.4034016E7,200.0,200.0,200.0,200.0
2.4034208E7,200.0,200.0,200.0,200.0
2.4034408E7,200.0,200.0,200.0,200.0
2.40346E7,200.0,200.0,200.0,200.0
2.4034792E7,200.0,200.0,200.0,200.0
2.403499E7,200.0,200.0,200.0,200.0
2.4035184E7,200.0,200.0,200.0,200.0
2.403539E7,200.0,200.0,200.0,200.0
2.4035576E7,200.0,200.0,200.0,200.0
2.4035748E7,200.0,200.0,200.0,200.0
2.4035942E7,200.0,200.0,200.0,190.0
2.403612E7,200.0,200.0,200.0,152.0
2.4036306E7,200.0,200.0,200.0,152.0
2.4036492E7,200.0,200.0,200.0,152.0
2.4036672E7,200.0,200.0,200.0,152.0
2.4036868E7,200.0,200.0,200.0,152.0
2.4037048E7,200.0,200.0,200.0,152.0
2.4037228E7,200.0,200.0,200.0,152.0
2.403742E7,200.0,200.0,200.0,152.0
2.403761E7,200.0,200.0,200.0,152.0
2.4037792E7,200.0,200.0,200.0,152.0
2.403798E7,200.0,200.0,200.0,200.0
2.4038164E7,200.0,200.0,200.0,200.0
2.4038368E7,200.0,200.0,200.0,200.0
2.403856E7,200.0,200.0,200.0,200.0
2.4038748E7,200.0,200.0,200.0,200.0
2.403894E7,200.0,200.0,200.0,200.0
2.4039126E7,200.0,200.0,200.0,200.0
2.4039314E7,200.0,200.0,200.0,200.0
2.4039496E7,200.0,200.0,200.0,200.0
2.4039692E7,200.0,200.0,200.0,200.0
2.4039872E7,200.0,200.0,200.0,200.0
2.4040056E7,200.0,200.0,200.0,200.0
2.4040236E7,200.0,200.0,200.0,200.0
2.4040448E7,200.0,200.0,200.0,200.0
2.4040648E7,200.0,200.0,200.0,200.0
2.404084E7,200.0,200.0,200.0,200.0
2.4041028E7,200.0,200.0,200.0,200.0
2.404122E7,200.0,200.0,200.0,200.0
2.4041416E7,200.0,200.0,200.0,200.0
2.4041616E7,200.0,200.0,200.0,200.0
2.4041818E7,200.0,200.0,200.0,200.0
2.4042026E7,200.0,200.0,200.0,200.0
2.4042214E7,200.0,200.0,200.0,200.0
2.40424E7,200.0,200.0,200.0,200.0
2.4042594E7,200.0,200.0,200.0,200.0
2.4042792E7,110.0,200.0,200.0,200.0
2.4042984E7,100.0,200.0,200.0,200.0
2.4043168E7,83.0,200.0,200.0,200.0
2.4043352E7,88.0,200.0,200.0,200.0
2.4043532E7,144.0,200.0,200.0,200.0
2.4043716E7,146.0,200.0,200.0,200.0
2.4043894E7,144.0,200.0,200.0,200.0
2.4044076E7,125.0,200.0,200.0,200.0
2.4044272E7,200.0,200.0,200.0,200.0
2.4044452E7,200.0,200.0,200.0,200.0
2.4044646E7,200.0,200.0,200.0,200.0
2.4044838E7,200.0,200.0,200.0,200.0
2.4045028E7,200.0,200.0,200.0,200.0
2.4045226E7,200.0,200.0,200.0,200.0
2.40455E7,200.0,200.0,200.0,200.0
2.4045684E7,200.0,200.0,200.0,200.0
2.4045864E7,200.0,200.0,200.0,200.0
2.4046036E7,200.0,200.0,200.0,200.0
2.404621E7,154.0,200.0,200.0,200.0
2.40464E7,136.0,200.0,200.0,200.0
2.4046606E7,135.0,200.0,200.0,200.0
2.4046784E7,200.0,200.0,200.0,200.0
2.4046966E7,200.0,200.0,200.0,200.0
2.4047148E7,200.0,200.0,200.0,200.0
2.4047336E7,200.0,200.0,200.0,200.0
2.4047516E7,200.0,200.0,200.0,200.0
2.4047696E7,87.0,200.0,200.0,200.0
2.4047878E7,81.0,200.0,200.0,200.0
2.4048064E7,72.0,200.0,200.0,200.0
2.4048258E7,69.0,200.0,200.0,200.0
2.4048446E7,68.0,200.0,200.0,200.0
2.4048634E7,200.0,200.0,200.0,200.0
2.4048824E7,200.0,200.0,200.0,200.0
2.4049012E7,200.0,200.0,200.0,200.0
2.4049212E7,68.0,200.0,200.0,200.0
2.404942E7,67.0,200.0,200.0,200.0
2.4049616E7,67.0,200.0,200.0,200.0
2.4049812E7,68.0,200.0,200.0,53.0
2.4050002E7,68.0,200.0,200.0,53.0
2.4050202E7,68.0,200.0,200.0,53.0
2.4050412E7,68.0,200.0,200.0,53.0
2.4050612E7,68.0,200.0,200.0,53.0
2.40508E7,68.0,200.0,200.0,53.0
2.4051E7,68.0,200.0,200.0,53.0
2.4051188E7,68.0,200.0,200.0,53.0
2.4051368E7,68.0,200.0,200.0,53.0
2.4051562E7,200.0,200.0,200.0,200.0
2.4051738E7,200.0,200.0,200.0,200.0
